Approved loan,Duration (in months),Age (diference in years between te bithday and date of disbursement),Number of family members ,Education Type,Number of years at the current address ,Current years at job,Credit Registry Information,Monthly Installment of the loan-Converted,Other installments of other loans-Converted,Monthly Income ,Loan classification,Locale currency,Euros,Gender_Male,Gender_Female,Marital Status_Married,Marital Status_Single,Marital Status_Widowed,Marital Status_Divorced,Marital Status_Seperated,Employment_Public sector,Employment_Privated sector,Employment_Administator,Employment_Self_emplyed,Employment_Unemplyed,Residential Status_Owner,Residential Status_Co-owner,Residential Status_Live with parents,Residential Status_Rent,Residential Status_Others,Reference not from bank staff,Reference from bank staff,Reference_no information,Overdraft,Loan
500000.0,36.0,28.0,4.0,4.0,13.16,0.58,2.0,22341.0,0.0,91641.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
280000.0,42.0,44.0,3.0,4.0,30.91,2.91,1.0,6900.0,0.0,60000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1000000.0,84.0,33.0,2.0,5.0,7.58,0.66,3.0,14849.0,0.0,55000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150000.0,18.0,28.0,2.0,4.0,1.33,1.5,2.0,9373.0,0.0,50000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
68000.0,0.0,23.0,2.0,5.0,22.75,1.0,1.0,4680.0,0.0,34100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
300000.0,24.0,46.0,1.0,5.0,4.41,6.58,1.0,13404.0,0.0,80000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
154000.0,12.0,26.0,2.0,5.0,6.66,1.16,1.0,13361.0,0.0,65430.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70000.0,0.0,38.0,2.0,5.0,7.91,1.0,1.0,5600.0,0.0,85000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50000.0,0.0,21.0,5.0,4.0,11.66,0.75,2.0,4000.0,9400.0,60000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40000.0,0.0,24.0,1.0,5.0,1.66,1.66,1.0,5000.0,0.0,100000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
130000.0,0.0,29.0,2.0,5.0,9.66,1.0,2.0,5000.0,0.0,43500.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33000.0,12.0,30.0,1.0,5.0,29.5,2.91,2.0,2900.0,13000.0,67500.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
80000.0,0.0,26.0,5.0,5.0,3.58,0.75,2.0,10000.0,5000.0,40700.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
350000.0,36.0,27.0,1.0,4.0,7.25,0.08,1.0,10807.0,0.0,39700.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
110000.0,0.0,31.0,1.0,4.0,6.58,1.58,4.0,5000.0,25000.0,150000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60000.0,0.0,28.0,1.0,5.0,17.41,0.66,2.0,10000.0,0.0,45000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40000.0,0.0,28.0,1.0,4.0,1.0,0.41,2.0,3000.0,0.0,20000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44000.0,0.0,27.0,1.0,4.0,17.75,0.91,2.0,3700.0,0.0,40000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
300000.0,36.0,21.0,3.0,3.0,2.0,0.83,2.0,9373.0,8333.0,59536.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
500000.0,24.0,29.0,2.0,5.0,12.0,1.83,3.0,15600.0,700.0,87200.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000.0,24.0,30.0,3.0,5.0,17.33,0.66,2.0,8940.0,0.0,52700.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60000.0,0.0,29.0,1.0,5.0,28.5,0.75,1.0,5000.0,0.0,44529.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
300000.0,36.0,27.0,3.0,5.0,5.5,0.83,1.0,9500.0,0.0,70000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
150000.0,18.0,21.0,3.0,4.0,20.83,1.08,1.0,8900.0,0.0,45000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
500000.0,36.0,29.0,1.0,5.0,7.0,13.0,3.0,15622.0,0.0,90734.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
92000.0,0.0,46.0,3.0,4.0,20.91,1.33,2.0,6920.0,0.0,30752.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
115000.0,0.0,25.0,1.0,5.0,24.91,2.0,2.0,11130.0,5600.0,38600.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40000.0,0.0,22.0,1.0,5.0,17.83,0.91,2.0,3800.0,0.0,41000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60000.0,0.0,47.0,1.0,4.0,9.08,7.08,2.0,3000.0,12000.0,40000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
75000.0,0.0,27.0,1.0,5.0,2.08,3.83,2.0,3750.0,5000.0,43361.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,0.0,23.0,4.0,5.0,23.0,0.25,1.0,5500.0,0.0,29600.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60000.0,0.0,27.0,2.0,5.0,7.25,0.5,2.0,5000.0,0.0,70000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000.0,0.0,28.0,4.0,5.0,17.91,0.91,2.0,3000.0,2000.0,22800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
500000.0,60.0,47.0,3.0,5.0,18.25,21.25,2.0,9780.0,0.0,54534.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
800000.0,60.0,21.0,1.0,4.0,20.83,2.0,1.0,15587.0,0.0,62536.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30000.0,0.0,48.0,5.0,3.0,13.5,1.66,2.0,2300.0,0.0,37700.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58000.0,0.0,27.0,1.0,4.0,22.41,0.58,1.0,4200.0,1.0,40000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
300000.0,24.0,29.0,2.0,5.0,1.66,3.66,2.0,13280.0,1200.0,72900.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60000.0,0.0,25.0,4.0,4.0,4.16,0.33,1.0,5000.0,0.0,45300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
220000.0,36.0,37.0,3.0,4.0,37.0,8.83,2.0,6975.0,0.0,53000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000.0,0.0,24.0,1.0,5.0,10.91,1.0,2.0,5000.0,2500.0,30000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100000.0,12.0,47.0,4.0,4.0,10.75,17.75,1.0,8600.0,0.0,60000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
96000.0,0.0,26.0,4.0,5.0,20.08,1.33,2.0,3950.0,0.0,32325.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
360000.0,30.0,35.0,5.0,4.0,12.75,5.41,2.0,13280.0,0.0,69616.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60000.0,0.0,29.0,4.0,5.0,7.75,0.66,2.0,5600.0,0.0,43316.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
90000.0,0.0,31.0,4.0,5.0,31.0,1.0,2.0,7500.0,0.0,45000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
500000.0,28.0,45.0,3.0,4.0,18.0,20.75,1.0,22568.0,0.0,70755.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
300000.0,48.0,43.0,4.0,2.0,13.5,3.5,1.0,7254.0,0.0,70000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20000.0,0.0,25.0,4.0,4.0,24.5,1.08,1.0,10400.0,0.0,15000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
500000.0,60.0,47.0,4.0,4.0,6.66,9.66,2.0,10810.0,0.0,82500.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
300000.0,24.0,24.0,5.0,5.0,23.75,1.0,1.0,13500.0,0.0,128000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200000.0,24.0,28.0,1.0,5.0,2.16,4.25,2.0,9100.0,15000.0,76000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
150000.0,18.0,29.0,1.0,5.0,3.83,1.0,2.0,8000.0,1.0,100000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30000.0,0.0,30.0,3.0,4.0,4.91,0.58,1.0,3000.0,0.0,30000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
80000.0,0.0,24.0,4.0,5.0,17.58,0.66,1.0,6700.0,0.0,41800.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60000.0,18.0,42.0,4.0,4.0,18.75,1.0,1.0,3543.0,0.0,48914.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100000.0,0.0,27.0,2.0,5.0,2.25,0.91,2.0,6000.0,0.0,32800.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30000.0,0.0,23.0,2.0,5.0,22.91,0.58,2.0,3000.0,5000.0,21300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
147000.0,0.0,29.0,3.0,5.0,19.66,0.5,1.0,10000.0,0.0,49800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
150000.0,0.0,32.0,3.0,5.0,8.58,0.5,3.0,14000.0,1117.0,50138.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
600000.0,42.0,53.0,4.0,4.0,19.08,7.08,3.0,12300.0,0.0,80000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50000.0,0.0,44.0,5.0,4.0,43.41,7.58,1.0,3000.0,0.0,35000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
120460.35,24.0,36.0,2.0,5.0,18.58,16.91,1.0,8000.0,0.0,50000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
93000.0,0.0,22.0,4.0,4.0,17.33,0.91,2.0,7750.0,0.0,31228.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
200000.0,24.0,22.0,1.0,4.0,7.08,0.41,2.0,8000.0,1.0,35000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60000.0,0.0,32.0,2.0,4.0,7.33,0.33,1.0,5600.0,0.0,55444.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
200000.0,24.0,34.0,4.0,5.0,17.0,11.08,2.0,9000.0,0.0,85000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
40000.0,0.0,34.0,3.0,3.0,10.91,0.91,2.0,4000.0,0.0,30000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100000.0,12.0,29.0,3.0,4.0,29.0,14.08,2.0,8700.0,5000.0,61800.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20000.0,0.0,27.0,1.0,4.0,1.0,1.0,1.0,4000.0,0.0,21300.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
170000.0,0.0,56.0,2.0,4.0,4.66,2.66,2.0,11700.0,0.0,125000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35000.0,0.0,25.0,1.0,5.0,1.41,0.66,2.0,5000.0,5000.0,35000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50000.0,0.0,19.0,1.0,3.0,10.5,5.41,1.0,4700.0,0.0,21312.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
400000.0,36.0,39.0,3.0,5.0,6.16,14.16,2.0,10018.0,0.0,100000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35000.0,0.0,34.0,4.0,5.0,1.58,1.58,2.0,5000.0,0.0,60000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100000.0,24.0,46.0,5.0,3.0,45.75,1.66,2.0,4468.0,0.0,57877.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
220000.0,24.0,26.0,2.0,5.0,13.66,0.75,1.0,9900.0,0.0,70000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
180000.0,0.0,49.0,1.0,5.0,14.58,21.41,3.0,3000.0,0.0,62600.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40000.0,0.0,23.0,1.0,5.0,12.66,0.91,1.0,5000.0,0.0,50000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
60000.0,0.0,27.0,1.0,4.0,26.75,0.16,1.0,5600.0,0.0,19536.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60000.0,0.0,32.0,1.0,4.0,9.16,0.41,1.0,2000.0,0.0,70000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000.0,0.0,23.0,5.0,5.0,8.83,0.91,2.0,7500.0,6000.0,60000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100000.0,0.0,57.0,2.0,5.0,17.5,30.5,1.0,10000.0,0.0,150000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
60000.0,0.0,58.0,4.0,5.0,20.66,7.66,2.0,2000.0,0.0,62000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50000.0,0.0,24.0,1.0,5.0,7.75,0.58,1.0,5000.0,0.0,35000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
80000.0,0.0,28.0,1.0,5.0,17.66,0.58,3.0,5000.0,0.0,35000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000.0,0.0,28.0,6.0,4.0,27.75,3.66,2.0,3000.0,3800.0,62000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000.0,0.0,25.0,2.0,5.0,21.08,0.75,1.0,3000.0,0.0,32600.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
500000.0,22.0,45.0,4.0,5.0,16.0,16.83,2.0,26000.0,300.0,80000.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
150000.0,24.0,30.0,1.0,3.0,12.0,5.08,2.0,6784.0,0.0,15000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50000.0,0.0,27.0,1.0,5.0,4.75,0.75,1.0,10000.0,5000.0,44380.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50000.0,0.0,26.0,1.0,5.0,2.83,0.5,2.0,10133.0,7000.0,40000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
