Approved loan,Duration (in months),Currency,Age,Number of family members ,Number of years at the current address,Employment Type ,Current years at job,Credit Registry Information,Monthly Installment of the loan,Other installments of other loans,Monthly Income ,Reference,Other debitors/guarantors,Number of existing credits at the bank,Collateral Type_Residential,Collateral Type_Commercial,Collateral Type_Land,Collateral Type_Deposits pledge,Collateral Type_Others,Savings_ALL,Current account_ALL,M,F,Married,Single,Widowed,Divorced,Separated,University,College/High school,Secondary/Less than high school,Elementary,Residential Status_Owner,Residential Status_Co-owner,Residential Status_Live with parents,Residential Status_Others,Residential Status_Rent,Consumer loan,Furniture loan,Loan for car purchase,Mortgage loan,Education loan,Reconstruction loan,Holidays loan ,Medical loan,Loan for energy efficence,Loan classification
300000,36,0,24,1,1.41,6,1,1,9376.28,9400,32119,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100000,18,0,48,3,32.33,7,2.25,3,5880.09,0,21000,2,0,1,0,0,0,0,0,0,410.42,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,18,0,31,3,30.5,7,1.83,1,17578.26,0,80000,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150000,16,0,27,1,9.5,7,4.5,3,9856.47,0,40000,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
400000,36,0,33,3,2.25,7,2.16,3,12402.5,0,123349,2,1,1,0,0,0,0,0,2074.01,1170.27,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
350000,48,0,50,3,28.08,7,17.08,4,8516.37,0,70000,2,1,1,0,0,0,0,0,0,341.9,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2500000,120,0,52,3,26.83,7,12.91,2,30785.65,0,106000,2,1,1,1,0,0,0,0,0,11760.32,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,24,0,58,3,20.08,6,1,1,13404.58,0,120000,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,33,1,21.58,7,12.83,2,15951.62,0,42400,2,1,1,0,0,0,0,0,0,24512.23,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1915814.57,180,0,41,4,7.08,7,5.16,2,17018.41,0,72500,2,1,1,1,0,0,0,0,0,20507.5955,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
300000,36,0,41,5,23.58,6,1.25,1,9250.78,0,100000,1,0,1,0,0,0,0,0,0,1823.32,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400000,36,0,32,3,6.83,7,6.16,3,12497.67,0,73000,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,60,0,25,1,24.91,6,4.91,3,10317.63,0,43335,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
350000,36,0,25,3,8.58,6,1,1,10775.01,0,60050,2,0,1,0,0,0,0,0,0,304.15,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
620000,24,0,37,5,18.41,6,1.25,2,27879.22,0,89000,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160000,12,0,23,1,22.83,6,1.83,2,13755.91,0,35228,2,0,1,0,0,0,0,0,0,913.18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181000,18,0,30,1,1.25,7,0.33,4,10704.4,0,56330,2,1,1,0,0,0,0,0,0,23010.76,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
250000,36,0,27,5,26.5,6,1.25,1,7742.07,0,80207,2,0,1,0,0,0,0,0,0,1364.37,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,12,0,26,2,1,7,2.33,1,34452.42,0,106000,2,0,1,0,0,0,0,0,0,118.59,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
150000,24,0,37,4,20.25,7,2.25,1,6836.97,0,59072,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1000000,84,0,50,2,20.16,6,16.33,2,16053.41,0,85200,2,1,1,0,0,0,0,0,0,40145.28,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
650000,30,0,46,1,7.25,6,6.16,2,23915.7,0,81766,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300000,30,0,32,1,16.66,6,5.08,1,11135.34,0,45173,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,24,0,39,2,19.33,7,4.33,2,8999.91,0,50000,2,0,1,0,0,0,0,0,4870856.014,12037.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1000000,48,0,51,3,15.41,6,5.41,1,24153.37,0,100000,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390000,24,0,49,4,21.75,6,1.5,2,17434.05,134,113768,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
105000,12,0,60,2,59.41,6,17.5,2,9043.77,0,45553,3,0,1,0,0,0,0,0,0,639.4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,24,0,56,2,20.33,6,10.08,2,17692.2,0,74179,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,36,0,30,1,16.75,7,2.66,2,12387.45,0,30000,2,1,1,0,0,0,0,0,569.61,217.15,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1500000,180,0,34,3,1.16,7,1.16,1,14289.37,0,29800,1,1,1,1,0,0,0,0,0,8.75,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,24,3,18.5,7,1.5,2,15438.54,0,80000,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
400000,36,0,31,4,30.5,6,2.08,1,12442.86,0,84748,2,1,1,0,0,0,0,0,0,818.17,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300000,36,0,35,2,2.25,7,1,1,9425.54,0,50000,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
350000,24,0,54,4,27.5,6,21.75,2,15173.17,0,31650,3,0,1,0,0,0,1,0,1200000,168.36,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,36,0,47,2,17.75,7,1,1,12350.83,0,72392,2,1,1,0,0,0,0,0,669.735,2033.9,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,36,0,32,3,17.91,7,1,2,12442.49,0,101800,2,1,1,0,0,0,0,0,0,397.97,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
650000,40,0,55,5,24,7,6.08,1,18416.25,0,91724,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
600000,60,0,54,1,2.08,7,3.83,3,12195.22,0,61000,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
300000,36,0,29,1,18.75,7,3.75,2,9378.14,9000,75000,2,1,1,0,0,0,0,0,0,10077.39,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,60,0,55,4,27.33,7,10.33,1,21004.24,0,138176,1,1,1,0,0,0,0,1,0,630920.01,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500000,36,0,34,1,1.66,7,1.5,3,15438.54,0,109600,1,1,2,0,0,0,0,0,146592.8145,1217.7,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6082000,84,1,50,4,19.16,8,0.16,2,759.68,45000,353400,1,1,1,1,0,0,0,0,0,45335.2205,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000,48,0,28,3,17.08,7,6.33,1,34126.52,0,140000,2,1,1,1,0,0,0,0,0,94729.4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,59,1,58.66,6,2,1,15455.17,0,48200,1,1,1,0,0,0,0,0,0,22502.96,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400000,36,0,47,1,15.58,7,3.25,2,12350.83,8427,67330,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
700000,36,0,41,5,20.83,6,20.41,2,22000.08,22000,113944,2,1,1,0,0,0,0,0,0,27813.07,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52000,12,0,48,2,29,6,13.66,2,4511.38,28395,77756,1,1,1,0,0,0,0,0,0,5063.64,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,60,0,30,3,8.08,6,1.25,1,20487.32,0,83600,2,1,1,0,0,0,0,0,0,7693.25,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250000,24,0,37,4,19.75,7,2.58,1,11170.5,31339,150000,2,0,1,0,0,0,0,0,0,69688.83,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,36,0,25,2,9.41,7,2.41,1,9291.25,9000,99800,2,1,1,0,0,0,0,0,0,69823.18,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,36,0,32,5,4.83,7,2.91,2,31042.47,0,170000,2,1,1,0,0,0,0,0,0,1404.62,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,72,0,26,3,5.33,7,1,1,18109.96,0,65000,3,1,1,0,0,0,0,0,0,7139.99,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4200000,240,0,31,2,27.33,7,17.33,4,30316.23,0,70000,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,24,0,40,2,16.16,7,13.33,2,4535.07,0,82000,1,0,2,0,0,0,0,0,0,964.17,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197665,24,1,42,4,23,7,2,2,72.75,0,43823,2,1,2,0,0,0,0,0,0,3511.8468,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,84,0,28,5,4.5,6,1.58,2,15516.13,0,86282,2,1,1,0,0,0,0,0,0,2700.47,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
210000,24,0,24,1,9.58,7,2.25,3,9383.22,0,23088,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3031070.527,240,1,31,1,3.83,7,3.83,1,181.66,0,180000,1,1,1,1,0,0,0,0,0,15979.1239,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1000000,48,0,32,2,15.41,6,1.75,2,24429.85,17500,87525,2,1,1,0,0,0,0,0,0,2287.47,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
700000,38,0,34,3,16.25,7,10,1,21097.69,0,76257,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1800000,36,0,55,5,54.33,6,22.33,2,54759.48,0,162000,1,1,1,0,0,0,0,0,0,3449.81,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000,6,0,29,1,18.91,6,5,2,25424.61,0,59711,2,0,1,0,0,0,0,0,0,362.97,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200000,24,0,34,3,11.83,6,10.75,3,8936.4,0,85000,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300000,36,0,24,2,23.41,7,1,1,9235.72,0,54823,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
650000,36,0,39,4,17.66,7,17.66,3,20227.26,20000,160000,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
270000,24,0,36,3,35.91,7,1,1,15708.82,0,100000,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
300000,36,0,55,2,17.91,7,1.25,2,9290.79,1,100000,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000000,84,0,39,3,18.75,6,3.75,2,30250.22,0,100000,1,1,1,1,0,0,0,0,0,834.92,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
300000,36,0,44,3,15.41,6,11.41,2,9235.73,900,51000,2,0,2,0,0,0,0,0,0,1683.27,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
800000,60,0,37,5,19.66,6,2.33,3,16189.55,17500,104000,2,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
200000,36,0,27,1,13.91,7,4.16,1,6313.5,0,79000,1,1,1,0,0,0,0,0,0,2987.93,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000,24,0,25,1,9.33,7,1.33,2,11170.5,0,50000,3,1,1,0,0,0,0,0,0,518.46,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
600000,36,0,35,4,17.08,6,6.08,2,18471.45,900,103527,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
200000,24,0,32,3,31.66,6,3.33,3,8973.95,10000,80000,2,0,3,0,0,0,0,0,15946.94,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000,60,0,23,3,22.08,7,2.33,1,20726.56,0,100000,1,1,1,0,0,0,0,1,0,22418.6,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
700000,48,0,39,5,9.33,7,9.33,2,17378.61,0,76740,1,1,1,0,0,0,0,0,0,2945.63,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000000,240,0,32,1,8.08,7,4.91,2,36320.49,0,152676,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3381592,180,1,51,3,3,7,1,1,216.15,0,100000,1,1,1,1,0,0,0,1,0,1859.4279,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
650000,48,0,25,4,9.16,7,1,2,15915.3,0,50000,2,1,1,0,0,0,0,0,0,1358.75,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2000000,60,0,49,2,28.25,6,20.25,1,40615.45,0,182053,1,1,1,1,0,0,0,0,0,206327.26,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
940000,60,0,53,1,17.25,6,2.25,4,19007.83,0,69407,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
800000,60,0,37,3,18.5,7,4.5,3,16191.89,0,70600,2,1,1,0,0,0,0,0,0,55.65,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
600000,36,0,56,1,1.16,6,15.75,3,18582.16,0,97543,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,36,0,32,1,19.08,7,1.83,3,3694.29,0,36000,2,1,1,0,0,0,0,0,0,23191.7,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
300000,21,0,25,2,1.41,6,2,2,15085.47,0,75320,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
180000,24,0,23,2,6.08,7,1.08,2,8042.76,0,53088,2,1,2,0,0,0,0,0,0,919.97,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
600000,60,0,37,3,15.25,7,1.08,2,13983.67,0,60000,2,1,1,1,0,0,0,0,0,142.67,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150624.28,12,0,51,3,3.08,7,9.08,2,16991.61,0,69000,1,1,1,0,0,0,1,0,200000,1531.94,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1500000,48,0,35,2,27,7,1.16,2,35922.46,36000,200000,2,1,3,1,0,0,0,0,0,4555.4157,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,36,0,29,4,28.66,6,6,2,9290.59,9400,52983,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,24,0,27,2,1,7,2.91,2,13404.58,0,100000,1,1,1,0,0,0,0,0,0,588337.94,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150000,10,0,32,2,11,7,7.5,3,15471.46,0,150000,2,1,1,0,0,0,0,0,0,1759.96,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
900000,36,0,46,3,23.41,6,23.41,3,28202.73,0,101550,1,1,2,0,0,0,0,0,0,11438.47,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500000,168,0,35,7,20.41,7,7.41,2,33072.11,14200,178053,2,1,1,1,0,0,0,0,0,10052.9,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
400000,36,0,36,5,8.83,6,5,2,12581.63,30000,107000,2,1,1,0,0,0,0,0,0,16912.32,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100000,18,0,52,3,18.5,6,26.75,3,5904.9,24144,97830,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
500000,36,0,26,3,2.16,7,1,1,17041.39,0,100000,2,1,1,0,0,0,0,0,0,5956.65,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
320000,24,0,46,6,20.16,6,2.08,2,14356.66,0,94116,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,12,0,24,2,6,7,1.75,2,9492.6,0,33750,2,0,1,0,0,0,0,0,0,1320.17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
500000,36,0,53,3,27.41,6,24.41,2,15597.7,0,120000,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,63,3,6.5,6,35.5,2,12585.36,0,71600,2,1,1,0,0,0,0,0,0,272.91,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
900000,24,0,28,4,19.33,7,7.33,3,40408.37,0,150000,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620000,60,0,36,6,16.83,7,8,2,12549.5,0,92466,2,1,1,0,0,0,0,0,0,733.24,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,36,0,23,2,23,7,1,1,9235.73,0,20430,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
200000,36,0,53,1,12.25,6,4.58,2,6175.41,1,120000,2,1,2,0,0,0,0,0,0,55253.41,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361380.62,24,0,30,1,29.91,6,8.41,3,22363.62,0,80000,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341767.5,24,0,30,1,29.5,7,2.5,2,22568.07,8125,105896,2,1,1,0,0,0,0,0,0,237.56,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
800000,36,0,29,7,24.08,6,2.25,2,24884.97,0,189278,2,1,1,0,0,0,0,0,0,1376.22,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3300000,132,0,50,4,7.08,6,7.33,3,36292.17,0,124000,2,1,1,1,0,0,0,0,0,17.35,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6203640,240,1,35,2,7.5,7,1.33,2,358.33,0,90000,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200000,24,0,29,3,17.66,6,0.25,1,8846.1,0,79415,2,0,1,0,0,0,0,0,0,11013.34,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4200000,180,0,47,5,1,7,1,2,38224.1,0,140000,1,1,1,1,0,0,0,0,0,2449.43,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400000,24,0,23,2,18.58,7,1.58,1,17893.96,9000,40000,2,1,1,0,0,0,0,0,0,5330.52,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
350000,30,0,37,2,14.58,6,1.16,2,12751.93,0,50987,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400000,36,0,33,4,17.91,6,11.33,2,12497.67,7000,70000,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120000,12,0,29,1,2.5,7,2.08,2,10335.73,0,31000,2,0,1,0,0,0,0,0,0,2031.59,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6082000,240,1,27,2,12.08,7,8.16,2,351.28,0,171617,2,1,1,1,0,0,0,0,0,3913.6878,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150000,12,0,48,1,2.33,7,7.58,2,12944.46,0,46312,2,0,1,0,0,0,0,0,0,23101.69,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
160000,24,0,55,1,18.41,6,20.66,3,7199.94,0,36600,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2990695.45,180,0,31,4,18.25,7,6.66,3,29110.81,63375,170000,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,36,0,38,2,3.33,7,1.33,2,12314.3,0,57000,2,1,1,0,0,0,0,0,0,14046.7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
400000,36,0,53,4,18.25,6,1.25,2,12401.99,0,105000,2,0,1,0,0,0,0,0,0,121784.03,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
520000,36,0,60,4,59.5,6,13.41,2,16103.75,0,74850,2,1,2,0,0,0,0,0,0,22668.63,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
600000,48,0,48,3,20,6,4,2,14228.97,29000,97380,2,1,1,0,0,0,0,0,977.8131,844.93,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
650000,60,0,35,2,18.5,6,6.5,3,13410.79,65000,150000,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
500000,60,0,27,3,3.41,7,4.75,2,10128.33,0,92455,1,1,1,0,0,0,0,0,0,195.76,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
300000,36,0,53,2,1.66,7,1.66,1,9235.73,0,68897,2,1,1,0,0,0,0,0,0,54217.75,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
